"ลำดับ","รหัสหน่วยงานกระทรวง","ชื่อหน่วยงานกระทรวง","รหัสหน่วยงานกรม","ชื่อหน่วยงานกรม","ปีงบประมาณ","ได้รับงบประมาณ(ลบ.)","เบิกจ่ายไป(ลบ.)","เบิกจ่ายไป(%)","เบิกจ่ายไป(%)"
"75","08000","กระทรวงคมนาคม","08002","สำนักงานปลัดกระทรวงคมนาคม","2568","563.9752","501.95951664","89.004000"
"76","08000","กระทรวงคมนาคม","08003","กรมเจ้าท่า","2568","4913.8465","2561.71193423","52.133000"
"77","08000","กระทรวงคมนาคม","08004","กรมการขนส่งทางบก","2568","3652.205","3255.60774286","89.141000"
"78","08000","กระทรวงคมนาคม","08006","กรมทางหลวง","2568","127501.0523","103015.45304383","80.796000"
"79","08000","กระทรวงคมนาคม","08007","กรมทางหลวงชนบท","2568","50643.485","45318.04213968","89.484000"
"80","08000","กระทรวงคมนาคม","08008","สำนักงานนโยบายและแผนการขนส่งและจราจร","2568","261.928","246.92846719","94.273000"
"81","08000","กระทรวงคมนาคม","08009","กรมท่าอากาศยาน","2568","5356.4131","2079.22635584","38.818000"
"82","08000","กระทรวงคมนาคม","08012","กรมการขนส่งทางราง","2568","146.0843","148.60475076","101.725000"
"83","08000","กระทรวงคมนาคม","08013","สถาบันวิจัยและพัฒนาเทคโนโลยีระบบราง (องค์การมหาชน)","2568","313.8536","313.8536","100.000000"
"84","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09002","สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","2568","2069.4526","1899.49224124","91.787000"
"85","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09003","กรมควบคุมมลพิษ","2568","848.9721","815.02206151","96.001000"
"86","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09004","กรมทรัพยากรทางทะเลและชายฝั่ง","2568","1839.9278","1507.71215233","81.944000"
"87","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09005","กรมทรัพยากรธรณี","2568","691.2466","591.90256666","85.628000"
"88","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09006","กรมทรัพยากรน้ำ","2568","7549.9398","5655.92208774","74.913000"
"89","09000","กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม","09007","กรมทรัพยากรน้ำบาดาล","2568","3373.6179","1890.8525155","56.048000"
